date,file_path,file_path
2014,test/fixedbugs/issue8132.go,1
2014,test/fixedbugs/issue8076.go,1
2014,test/fixedbugs/issue8073.go,1
2014,test/fixedbugs/issue8048.go,1
2014,test/fixedbugs/issue8047b.go,1
2014,test/fixedbugs/issue8047.go,1
2014,test/fixedbugs/issue8039.go,1
2014,test/fixedbugs/issue8036.go,1
2014,test/fixedbugs/issue8028.go,1
2014,test/fixedbugs/issue8011.go,1
2014,test/fixedbugs/issue8004.go,1
2014,test/fixedbugs/issue7998.go,1
2014,test/fixedbugs/issue7997.go,1
2014,test/fixedbugs/issue8158.go,1
2014,test/fixedbugs/issue8347.go,1
2014,test/fixedbugs/issue8385.go,1
2014,test/fixedbugs/issue8501.go,1
2014,test/print.out,1
2014,test/print.go,1
2014,test/nilptr4.go,1
2014,test/nilcheck.go,1
2014,test/method4.dir/prog.go,1
2014,test/golden.out,1
2014,test/gcstring.go,1
2014,test/fixedbugs/issue7996.go,1
2014,test/gc2.go,1
2014,test/fixedbugs/issue9370.go,1
2014,test/fixedbugs/issue9355.dir/a.go,1
2014,test/fixedbugs/issue9321.go,1
2014,test/fixedbugs/issue9083.go,1
2014,test/fixedbugs/issue9076.go,1
2014,test/fixedbugs/issue9017.go,1
2014,test/fixedbugs/issue8620.go,1
2014,test/fixedbugs/issue9432.go,1
2014,test/fixedbugs/issue6847.go,1
2014,test/fixedbugs/issue7995b.go,1
2014,test/fixedbugs/issue7995b.dir/x1.go,1
2014,test/fixedbugs/issue7310.go,1
2014,test/fixedbugs/issue7272.go,1
2014,test/fixedbugs/issue7223.go,1
2014,test/fixedbugs/issue7214.go,1
2014,test/fixedbugs/issue7153.go,1
2014,test/fixedbugs/issue7150.go,1
2014,test/fixedbugs/issue7129.go,1
2014,test/fixedbugs/issue7083.go,1
2014,test/fixedbugs/issue7050.go,1
2014,test/fixedbugs/issue7044.go,1
2014,test/fixedbugs/issue7023.go,1
2014,test/fixedbugs/issue7023.dir/b.go,1
2014,test/fixedbugs/issue7023.dir/a.go,1
2014,test/fixedbugs/issue6964.go,1
2014,test/fixedbugs/issue6902.go,1
2014,test/fixedbugs/issue7316.go,1
2014,test/fixedbugs/issue7346.go,1
2014,test/fixedbugs/issue7366.go,1
2014,test/fixedbugs/issue7405.go,1
2014,test/fixedbugs/issue7995.go,1
2014,test/fixedbugs/issue7944.go,1
2014,test/fixedbugs/issue7884.go,1
2014,test/fixedbugs/issue7867.go,1
2014,test/fixedbugs/issue7794.go,1
2014,test/fixedbugs/issue7742.go,1
2014,test/fixedbugs/issue7675.go,1
2014,test/fixedbugs/issue7995b.dir/x2.go,1
2014,test/fixedbugs/issue7648.go,1
2014,test/fixedbugs/issue7648.dir/a.go,1
2014,test/fixedbugs/issue7590.go,1
2014,test/fixedbugs/issue7550.go,1
2014,test/fixedbugs/issue7547.go,1
2014,test/fixedbugs/issue7538b.go,1
2014,test/fixedbugs/issue7538a.go,1
2014,test/fixedbugs/issue7419.go,1
2014,test/fixedbugs/issue7648.dir/b.go,1
2015,src/cmd/internal/ssa/dom.go,1
2014,misc/cgo/test/issue9400/asm_amd64x.s,1
2014,misc/cgo/test/issue8441.go,1
2013,src/pkg/runtime/defs_netbsd_arm.go,1
2013,src/pkg/runtime/defs_netbsd_amd64.h,1
2013,src/pkg/runtime/defs_netbsd_amd64.go,1
